% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
5.165	0	0	517	6	9	28	9422	0	0	0
5.166	0	0	517	7	23	28	9422	0	0	0
5.167	0	0	517	8	10	28	9422	0	0	0
5.168	0	0	517	9	8	28	9422	0	0	0
5.169	0	0	517	10	7	28	9422	0	0	0
5.17	0	0	518	1	17	28	9422	0	0	0
5.171	0	0	518	2	21	28	9422	0	0	0
5.172	0	0	518	3	13	28	9422	0	0	0
5.173	0	0	518	4	29	28	9422	0	0	0
5.174	0	0	518	5	4	28	9422	0	0	0
5.175	0	0	518	6	30	28	9422	0	0	0
5.176	0	0	518	7	28	28	9422	0	0	0
5.177	0	0	518	8	3	28	9422	0	0	0
5.178	0	0	518	9	2	28	9422	0	0	0
5.179	0	0	518	10	1	28	9422	0	0	0
5.18	0	0	519	1	11	28	9422	0	0	0
5.181	0	0	519	2	10	28	9422	0	0	0
5.182	0	0	519	3	6	28	9422	0	0	0
5.183	0	0	519	4	14	28	9422	0	0	0
5.184	0	0	519	5	27	28	9422	0	0	0
5.185	0	0	519	6	24	28	9422	0	0	0
5.186	0	0	519	7	19	28	9422	0	0	0
5.187	0	0	519	8	18	28	9422	0	0	0
5.188	0	0	519	9	15	28	9422	0	0	0
5.189	0	0	519	10	26	28	9422	0	0	0
5.19	0	0	520	1	9	28	9422	0	0	0
5.191	0	0	520	2	23	28	9422	0	0	0
5.192	0	0	520	3	22	28	9422	0	0	0
5.193	0	0	520	4	7	28	9422	0	0	0
5.194	0	0	520	5	17	28	9422	0	0	0
5.195	0	0	520	6	21	28	9422	0	0	0
5.196	0	0	520	7	13	28	9422	0	0	0
5.197	0	0	520	8	29	28	9422	0	0	0
5.198	0	0	520	9	4	28	9422	0	0	0
5.199	0	0	520	10	30	28	9422	0	0	0
5.2	0	0	521	1	28	28	9422	0	0	0
5.201	0	0	521	2	3	28	9422	0	0	0
5.202	0	0	521	3	5	28	9422	0	0	0
5.203	0	0	521	4	2	28	9422	0	0	0
5.204	0	0	521	5	11	28	9422	0	0	0
5.205	0	0	521	6	10	28	9422	0	0	0
5.206	0	0	521	7	6	28	9422	0	0	0
5.207	0	0	521	8	14	28	9422	0	0	0
5.208	0	0	521	9	24	28	9422	0	0	0
5.209	0	0	521	10	22	28	9422	0	0	0
5.21	0	0	522	1	12	28	9422	0	0	0
5.211	0	0	522	2	15	28	9422	0	0	0
5.212	0	0	522	3	19	28	9422	0	0	0
5.213	0	0	522	4	8	28	9422	0	0	0
5.214	0	0	522	5	5	28	9422	0	0	0
5.215	0	0	522	6	27	28	9422	0	0	0
5.216	0	0	522	7	7	28	9422	0	0	0
5.217	0	0	522	8	17	28	9422	0	0	0
5.218	0	0	522	9	21	28	9422	0	0	0
5.219	0	0	522	10	13	28	9422	0	0	0
5.22	0	0	523	1	29	28	9422	0	0	0
5.221	0	0	523	2	4	28	9422	0	0	0
5.222	0	0	523	3	30	28	9422	0	0	0
5.223	0	0	523	4	28	28	9422	0	0	0
5.224	0	0	523	5	3	28	9422	0	0	0
5.225	0	0	523	6	2	28	9422	0	0	0
5.226	0	0	523	7	5	28	9422	0	0	0
5.227	0	0	523	8	11	28	9422	0	0	0
5.228	0	0	523	9	10	28	9422	0	0	0
5.229	0	0	523	10	6	28	9422	0	0	0
5.23	0	0	524	1	14	28	9422	0	0	0
5.231	0	0	524	2	24	28	9422	0	0	0
5.232	0	0	524	3	18	28	9422	0	0	0
5.233	0	0	524	4	12	28	9422	0	0	0
5.234	0	0	524	5	20	28	9422	0	0	0
5.235	0	0	524	6	25	28	9422	0	0	0
5.236	0	0	524	7	1	28	9422	0	0	0
5.237	0	0	524	8	23	28	9422	0	0	0
5.238	0	0	524	9	27	28	9422	0	0	0
5.239	0	0	524	10	19	28	9422	0	0	0
5.24	0	0	525	1	22	28	9422	0	0	0
5.241	0	0	525	2	7	28	9422	0	0	0
5.242	0	0	525	3	17	28	9422	0	0	0
5.243	0	0	525	4	21	28	9422	0	0	0
5.244	0	0	525	5	13	28	9422	0	0	0
5.245	0	0	525	6	29	28	9422	0	0	0
5.246	0	0	525	7	28	28	9422	0	0	0
5.247	0	0	525	8	5	28	9422	0	0	0
5.248	0	0	525	9	1	28	9422	0	0	0
5.249	0	0	525	10	4	28	9422	0	0	0
5.25	0	0	526	1	11	28	9422	0	0	0
5.251	0	0	526	2	10	28	9422	0	0	0
5.252	0	0	526	3	6	28	9422	0	0	0
5.253	0	0	526	4	14	28	9422	0	0	0
5.254	0	0	526	5	24	28	9422	0	0	0
5.255	0	0	526	6	19	28	9422	0	0	0
5.256	0	0	526	7	26	28	9422	0	0	0
5.257	0	0	526	8	16	28	9422	0	0	0
5.258	0	0	526	9	9	28	9422	0	0	0
5.259	0	0	526	10	25	28	9422	0	0	0
5.26	0	0	527	1	12	28	9422	0	0	0
5.261	0	0	527	2	15	28	9422	0	0	0
5.262	0	0	527	3	23	28	9422	0	0	0
5.263	0	0	527	4	3	28	9422	0	0	0
5.264	0	0	527	5	27	28	9422	0	0	0
5.265	0	0	527	6	22	28	9422	0	0	0
5.266	0	0	527	7	7	28	9422	0	0	0
5.267	0	0	527	8	17	28	9422	0	0	0
5.268	0	0	527	9	21	28	9422	0	0	0
5.269	0	0	527	10	13	28	9422	0	0	0
5.27	0	0	528	1	30	28	9422	0	0	0
5.271	0	0	528	2	29	28	9422	0	0	0
5.272	0	0	528	3	4	28	9422	0	0	0
5.273	0	0	528	4	28	28	9422	0	0	0
5.274	0	0	528	5	5	28	9422	0	0	0
5.275	0	0	528	6	11	28	9422	0	0	0
5.276	0	0	528	7	10	28	9422	0	0	0
5.277	0	0	528	8	6	28	9422	0	0	0
5.278	0	0	528	9	14	28	9422	0	0	0
5.279	0	0	528	10	26	28	9422	0	0	0
5.28	0	0	529	1	16	28	9422	0	0	0
5.281	0	0	529	2	20	28	9422	0	0	0
5.282	0	0	529	3	12	28	9422	0	0	0
5.283	0	0	529	4	15	28	9422	0	0	0
5.284	0	0	529	5	24	28	9422	0	0	0
5.285	0	0	529	6	19	28	9422	0	0	0
5.286	0	0	529	7	27	28	9422	0	0	0
5.287	0	0	529	8	22	28	9422	0	0	0
5.288	0	0	529	9	7	28	9422	0	0	0
5.289	0	0	529	10	17	28	9422	0	0	0
5.29	0	0	530	1	21	28	9422	0	0	0
5.291	0	0	530	2	13	28	9422	0	0	0
5.292	0	0	530	3	29	28	9422	0	0	0
5.293	0	0	530	4	30	28	9422	0	0	0
5.294	0	0	530	5	1	28	9422	0	0	0
5.295	0	0	530	6	4	28	9422	0	0	0
5.296	0	0	530	7	28	28	9422	0	0	0
5.297	0	0	530	8	5	28	9422	0	0	0
5.298	0	0	530	9	11	28	9422	0	0	0
5.299	0	0	530	10	10	28	9422	0	0	0
5.3	0	0	531	1	6	28	9422	0	0	0
5.301	0	0	531	2	18	28	9422	0	0	0
5.302	0	0	531	3	26	28	9422	0	0	0
5.303	0	0	531	4	9	28	9422	0	0	0
5.304	0	0	531	5	25	28	9422	0	0	0
5.305	0	0	531	6	3	28	9422	0	0	0
5.306	0	0	531	7	1	28	9422	0	0	0
5.307	0	0	531	8	14	28	9422	0	0	0
5.308	0	0	531	9	24	28	9422	0	0	0
5.309	0	0	531	10	15	28	9422	0	0	0
5.31	0	0	532	1	19	28	9422	0	0	0
5.311	0	0	532	2	27	28	9422	0	0	0
5.312	0	0	532	3	22	28	9422	0	0	0
5.313	0	0	532	4	7	28	9422	0	0	0
5.314	0	0	532	5	17	28	9422	0	0	0
5.315	0	0	532	6	21	28	9422	0	0	0
5.316	0	0	532	7	8	28	9422	0	0	0
5.317	0	0	532	8	2	28	9422	0	0	0
5.318	0	0	532	9	30	28	9422	0	0	0
5.319	0	0	532	10	3	28	9422	0	0	0
5.32	0	0	533	1	13	28	9422	0	0	0
5.321	0	0	533	2	29	28	9422	0	0	0
5.322	0	0	533	3	28	28	9422	0	0	0
5.323	0	0	533	4	1	28	9422	0	0	0
5.324	0	0	533	5	11	28	9422	0	0	0
5.325	0	0	533	6	6	28	9422	0	0	0
5.326	0	0	533	7	16	28	9422	0	0	0
5.327	0	0	533	8	15	28	9422	0	0	0
5.328	0	0	533	9	8	28	9422	0	0	0
5.329	0	0	533	10	5	28	9422	0	0	0
5.33	0	0	534	1	10	28	9422	0	0	0
5.331	0	0	534	2	14	28	9422	0	0	0
5.332	0	0	534	3	24	28	9422	0	0	0
5.333	0	0	534	4	19	28	9422	0	0	0
5.334	0	0	534	5	27	28	9422	0	0	0
5.335	0	0	534	6	22	28	9422	0	0	0
5.336	0	0	534	7	17	28	9422	0	0	0
5.337	0	0	534	8	21	28	9422	0	0	0
5.338	0	0	534	9	13	28	9422	0	0	0
5.339	0	0	534	10	2	28	9422	0	0	0
5.34	0	0	535	1	3	28	9422	0	0	0
5.341	0	0	535	2	29	28	9422	0	0	0
5.342	0	0	535	3	28	28	9422	0	0	0
5.343	0	0	535	4	1	28	9422	0	0	0
5.344	0	0	535	5	11	28	9422	0	0	0
5.345	0	0	535	6	5	28	9422	0	0	0
5.346	0	0	535	7	6	28	9422	0	0	0
5.347	0	0	535	8	18	28	9422	0	0	0
5.348	0	0	535	9	12	28	9422	0	0	0
5.349	0	0	535	10	20	28	9422	0	0	0
5.35	0	0	536	1	26	28	9422	0	0	0
5.351	0	0	536	2	4	28	9422	0	0	0
5.352	0	0	536	3	30	28	9422	0	0	0
5.353	0	0	536	4	7	28	9422	0	0	0
5.354	0	0	536	5	15	28	9422	0	0	0
5.355	0	0	536	6	10	28	9422	0	0	0
5.356	0	0	536	7	14	28	9422	0	0	0
5.357	0	0	536	8	24	28	9422	0	0	0
5.358	0	0	536	9	19	28	9422	0	0	0
5.359	0	0	536	10	22	28	9422	0	0	0
5.36	0	0	537	1	3	28	9422	0	0	0
5.361	0	0	537	2	17	28	9422	0	0	0
5.362	0	0	537	3	8	28	9422	0	0	0
5.363	0	0	537	4	2	28	9422	0	0	0
5.364	0	0	537	5	4	28	9422	0	0	0
5.365	0	0	537	6	27	28	9422	0	0	0
5.366	0	0	537	7	30	28	9422	0	0	0
5.367	0	0	537	8	21	28	9422	0	0	0
5.368	0	0	537	9	13	28	9422	0	0	0
5.369	0	0	537	10	29	28	9422	0	0	0
5.37	0	0	538	1	18	28	9422	0	0	0
5.371	0	0	538	2	23	28	9422	0	0	0
5.372	0	0	538	3	25	28	9422	0	0	0
5.373	0	0	538	4	26	28	9422	0	0	0
5.374	0	0	538	5	15	28	9422	0	0	0
5.375	0	0	538	6	28	28	9422	0	0	0
5.376	0	0	538	7	1	28	9422	0	0	0
5.377	0	0	538	8	11	28	9422	0	0	0
5.378	0	0	538	9	6	28	9422	0	0	0
5.379	0	0	538	10	14	28	9422	0	0	0
5.38	0	0	539	1	4	28	9422	0	0	0
5.381	0	0	539	2	24	28	9422	0	0	0
5.382	0	0	539	3	19	28	9422	0	0	0
5.383	0	0	539	4	22	28	9422	0	0	0
5.384	0	0	539	5	27	28	9422	0	0	0
5.385	0	0	539	6	8	28	9422	0	0	0
5.386	0	0	539	7	5	28	9422	0	0	0
5.387	0	0	539	8	10	28	9422	0	0	0
5.388	0	0	539	9	3	28	9422	0	0	0
5.389	0	0	539	10	17	28	9422	0	0	0
5.39	0	0	540	1	30	28	9422	0	0	0
5.391	0	0	540	2	21	28	9422	0	0	0
5.392	0	0	540	3	13	28	9422	0	0	0
5.393	0	0	540	4	18	28	9422	0	0	0
5.394	0	0	540	5	23	28	9422	0	0	0
5.395	0	0	540	6	16	28	9422	0	0	0
5.396	0	0	540	7	25	28	9422	0	0	0
5.397	0	0	540	8	29	28	9422	0	0	0
5.398	0	0	540	9	15	28	9422	0	0	0
5.399	0	0	540	10	28	28	9422	0	0	0
5.4	0	0	541	1	1	28	9422	0	0	0
5.401	0	0	541	2	11	28	9422	0	0	0
5.402	0	0	541	3	6	28	9422	0	0	0
5.403	0	0	541	4	14	28	9422	0	0	0
5.404	0	0	541	5	4	28	9422	0	0	0
5.405	0	0	541	6	24	28	9422	0	0	0
5.406	0	0	541	7	22	28	9422	0	0	0
5.407	0	0	541	8	19	28	9422	0	0	0
5.408	0	0	541	9	2	28	9422	0	0	0
5.409	0	0	541	10	5	28	9422	0	0	0
5.41	0	0	542	1	10	28	9422	0	0	0
5.411	0	0	542	2	27	28	9422	0	0	0
5.412	0	0	542	3	17	28	9422	0	0	0
5.413	0	0	542	4	30	28	9422	0	0	0
5.414	0	0	542	5	21	28	9422	0	0	0
5.415	0	0	542	6	13	28	9422	0	0	0
5.416	0	0	542	7	18	28	9422	0	0	0
5.417	0	0	542	8	12	28	9422	0	0	0
5.418	0	0	542	9	9	28	9422	0	0	0
5.419	0	0	542	10	20	28	9422	0	0	0
5.42	0	0	543	1	16	28	9422	0	0	0
5.421	0	0	543	2	23	28	9422	0	0	0
5.422	0	0	543	3	25	28	9422	0	0	0
5.423	0	0	543	4	29	28	9422	0	0	0
5.424	0	0	543	5	15	28	9422	0	0	0
5.425	0	0	543	6	28	28	9422	0	0	0
5.426	0	0	543	7	1	28	9422	0	0	0
5.427	0	0	543	8	11	28	9422	0	0	0
5.428	0	0	543	9	6	28	9422	0	0	0
5.429	0	0	543	10	14	28	9422	0	0	0
5.43	0	0	544	1	4	28	9422	0	0	0
5.431	0	0	544	2	2	28	9422	0	0	0
5.432	0	0	544	3	3	28	9422	0	0	0
5.433	0	0	544	4	5	28	9422	0	0	0
5.434	0	0	544	5	10	28	9422	0	0	0
5.435	0	0	544	6	24	28	9422	0	0	0
5.436	0	0	544	7	19	28	9422	0	0	0
5.437	0	0	544	8	22	28	9422	0	0	0
5.438	0	0	544	9	17	28	9422	0	0	0
5.439	0	0	544	10	30	28	9422	0	0	0
5.44	0	0	545	1	20	28	9422	0	0	0
5.441	0	0	545	2	9	28	9422	0	0	0
5.442	0	0	545	3	26	28	9422	0	0	0
5.443	0	0	545	4	7	28	9422	0	0	0
5.444	0	0	545	5	12	28	9422	0	0	0
5.445	0	0	545	6	16	28	9422	0	0	0
5.446	0	0	545	7	23	28	9422	0	0	0
5.447	0	0	545	8	21	28	9422	0	0	0
5.448	0	0	545	9	13	28	9422	0	0	0
5.449	0	0	545	10	3	28	9422	0	0	0
5.45	0	0	546	1	29	28	9422	0	0	0
5.451	0	0	546	2	15	28	9422	0	0	0
5.452	0	0	546	3	28	28	9422	0	0	0
5.453	0	0	546	4	1	28	9422	0	0	0
5.454	0	0	546	5	8	28	9422	0	0	0
5.455	0	0	546	6	7	28	9422	0	0	0
5.456	0	0	546	7	2	28	9422	0	0	0
5.457	0	0	546	8	27	28	9422	0	0	0
5.458	0	0	546	9	8	28	9422	0	0	0
5.459	0	0	546	10	11	28	9422	0	0	0
5.46	0	0	547	1	6	28	9422	0	0	0
5.461	0	0	547	2	14	28	9422	0	0	0
5.462	0	0	547	3	18	28	9422	0	0	0
5.463	0	0	547	4	20	28	9422	0	0	0
5.464	0	0	547	5	9	28	9422	0	0	0
5.465	0	0	547	6	16	28	9422	0	0	0
5.466	0	0	547	7	23	28	9422	0	0	0
5.467	0	0	547	8	7	28	9422	0	0	0
5.468	0	0	547	9	4	28	9422	0	0	0
5.469	0	0	547	10	10	28	9422	0	0	0
5.47	0	0	548	1	24	28	9422	0	0	0
5.471	0	0	548	2	19	28	9422	0	0	0
5.472	0	0	548	3	22	28	9422	0	0	0
5.473	0	0	548	4	8	28	9422	0	0	0
5.474	0	0	548	5	17	28	9422	0	0	0
5.475	0	0	548	6	30	28	9422	0	0	0
5.476	0	0	548	7	21	28	9422	0	0	0
5.477	0	0	548	8	2	28	9422	0	0	0
5.478	0	0	548	9	27	28	9422	0	0	0
5.479	0	0	548	10	13	28	9422	0	0	0
5.48	0	0	549	1	3	28	9422	0	0	0
5.481	0	0	549	2	29	28	9422	0	0	0
5.482	0	0	549	3	28	28	9422	0	0	0
5.483	0	0	549	4	1	28	9422	0	0	0
5.484	0	0	549	5	11	28	9422	0	0	0
5.485	0	0	549	6	18	28	9422	0	0	0
5.486	0	0	549	7	26	28	9422	0	0	0
5.487	0	0	549	8	25	28	9422	0	0	0
5.488	0	0	549	9	12	28	9422	0	0	0
5.489	0	0	549	10	20	28	9422	0	0	0
5.49	0	0	550	1	5	28	9422	0	0	0
5.491	0	0	550	2	23	28	9422	0	0	0
5.492	0	0	550	3	6	28	9422	0	0	0
5.493	0	0	550	4	7	28	9422	0	0	0
5.494	0	0	550	5	14	28	9422	0	0	0
5.495	0	0	550	6	4	28	9422	0	0	0
5.496	0	0	550	7	10	28	9422	0	0	0
5.497	0	0	550	8	24	28	9422	0	0	0
5.498	0	0	550	9	19	28	9422	0	0	0
5.499	0	0	550	10	22	28	9422	0	0	0
5.5	0	0	551	1	8	28	9422	0	0	0
5.501	0	0	551	2	17	28	9422	0	0	0
5.502	0	0	551	3	30	28	9422	0	0	0
5.503	0	0	551	4	2	28	9422	0	0	0
5.504	0	0	551	5	27	28	9422	0	0	0
5.505	0	0	551	6	21	28	9422	0	0	0
5.506	0	0	551	7	13	28	9422	0	0	0
5.507	0	0	551	8	29	28	9422	0	0	0
5.508	0	0	551	9	28	28	9422	0	0	0
5.509	0	0	551	10	26	28	9422	0	0	0
5.51	0	0	552	1	12	28	9422	0	0	0
5.511	0	0	552	2	15	28	9422	0	0	0
5.512	0	0	552	3	20	28	9422	0	0	0
5.513	0	0	552	4	1	28	9422	0	0	0
5.514	0	0	552	5	11	28	9422	0	0	0
5.515	0	0	552	6	6	28	9422	0	0	0
5.516	0	0	552	7	7	28	9422	0	0	0
5.517	0	0	552	8	14	28	9422	0	0	0
5.518	0	0	552	9	4	28	9422	0	0	0
5.519	0	0	552	10	10	28	9422	0	0	0
5.52	0	0	553	1	24	28	9422	0	0	0
5.521	0	0	553	2	19	28	9422	0	0	0
5.522	0	0	553	3	22	28	9422	0	0	0
5.523	0	0	553	4	5	28	9422	0	0	0
5.524	0	0	553	5	3	28	9422	0	0	0
5.525	0	0	553	6	8	28	9422	0	0	0
5.526	0	0	553	7	17	28	9422	0	0	0
5.527	0	0	553	8	30	28	9422	0	0	0
5.528	0	0	553	9	27	28	9422	0	0	0
5.529	0	0	553	10	21	28	9422	0	0	0
5.53	0	0	554	1	13	28	9422	0	0	0
5.531	0	0	554	2	29	28	9422	0	0	0
5.532	0	0	554	3	23	28	9422	0	0	0
5.533	0	0	554	4	9	28	9422	0	0	0
5.534	0	0	554	5	25	28	9422	0	0	0
5.535	0	0	554	6	20	28	9422	0	0	0
5.536	0	0	554	7	5	28	9422	0	0	0
5.537	0	0	554	8	28	28	9422	0	0	0
5.538	0	0	554	9	3	28	9422	0	0	0
5.539	0	0	554	10	1	28	9422	0	0	0
5.54	0	0	555	1	11	28	9422	0	0	0
5.541	0	0	555	2	6	28	9422	0	0	0
5.542	0	0	555	3	7	28	9422	0	0	0
5.543	0	0	555	4	14	28	9422	0	0	0
5.544	0	0	555	5	4	28	9422	0	0	0
5.545	0	0	555	6	10	28	9422	0	0	0
5.546	0	0	555	7	2	28	9422	0	0	0
5.547	0	0	555	8	24	28	9422	0	0	0
5.548	0	0	555	9	19	28	9422	0	0	0
5.549	0	0	555	10	22	28	9422	0	0	0
5.55	0	0	556	1	8	28	9422	0	0	0
5.551	0	0	556	2	17	28	9422	0	0	0
5.552	0	0	556	3	30	28	9422	0	0	0
5.553	0	0	556	4	21	28	9422	0	0	0
5.554	0	0	556	5	13	28	9422	0	0	0
5.555	0	0	556	6	26	28	9422	0	0	0
5.556	0	0	556	7	25	28	9422	0	0	0
5.557	0	0	556	8	20	28	9422	0	0	0
5.558	0	0	556	9	5	28	9422	0	0	0
5.559	0	0	556	10	2	28	9422	0	0	0
5.56	0	0	557	1	29	28	9422	0	0	0
5.561	0	0	557	2	28	28	9422	0	0	0
5.562	0	0	557	3	1	28	9422	0	0	0
5.563	0	0	557	4	11	28	9422	0	0	0
5.564	0	0	557	5	3	28	9422	0	0	0
5.565	0	0	557	6	6	28	9422	0	0	0
5.566	0	0	557	7	7	28	9422	0	0	0
5.567	0	0	557	8	14	28	9422	0	0	0
5.568	0	0	557	9	4	28	9422	0	0	0
5.569	0	0	557	10	24	28	9422	0	0	0
5.57	0	0	558	1	19	28	9422	0	0	0
5.571	0	0	558	2	22	28	9422	0	0	0
5.572	0	0	558	3	8	28	9422	0	0	0
5.573	0	0	558	4	17	28	9422	0	0	0
5.574	0	0	558	5	30	28	9422	0	0	0
5.575	0	0	558	6	21	28	9422	0	0	0
5.576	0	0	558	7	13	28	9422	0	0	0
5.577	0	0	558	8	18	28	9422	0	0	0
5.578	0	0	558	9	16	28	9422	0	0	0
5.579	0	0	558	10	9	28	9422	0	0	0
5.58	0	0	559	1	27	28	9422	0	0	0
5.581	0	0	559	2	20	28	9422	0	0	0
5.582	0	0	559	3	5	28	9422	0	0	0
5.583	0	0	559	4	29	28	9422	0	0	0
5.584	0	0	559	5	28	28	9422	0	0	0
5.585	0	0	559	6	3	28	9422	0	0	0
5.586	0	0	559	7	11	28	9422	0	0	0
5.587	0	0	559	8	6	28	9422	0	0	0
5.588	0	0	559	9	7	28	9422	0	0	0
5.589	0	0	559	10	14	28	9422	0	0	0
5.59	0	0	560	1	24	28	9422	0	0	0
5.591	0	0	560	2	19	28	9422	0	0	0
5.592	0	0	560	3	10	28	9422	0	0	0
5.593	0	0	560	4	2	28	9422	0	0	0
5.594	0	0	560	5	27	28	9422	0	0	0
5.595	0	0	560	6	1	28	9422	0	0	0
5.596	0	0	560	7	4	28	9422	0	0	0
5.597	0	0	560	8	22	28	9422	0	0	0
5.598	0	0	560	9	8	28	9422	0	0	0
5.599	0	0	560	10	17	28	9422	0	0	0
5.6	0	0	561	1	23	28	9422	0	0	0
5.601	0	0	561	2	12	28	9422	0	0	0
5.602	0	0	561	3	15	28	9422	0	0	0
5.603	0	0	561	4	16	28	9422	0	0	0
5.604	0	0	561	5	30	28	9422	0	0	0
5.605	0	0	561	6	21	28	9422	0	0	0
5.606	0	0	561	7	13	28	9422	0	0	0
5.607	0	0	561	8	5	28	9422	0	0	0
5.608	0	0	561	9	29	28	9422	0	0	0
5.609	0	0	561	10	28	28	9422	0	0	0
5.61	0	0	562	1	11	28	9422	0	0	0
5.611	0	0	562	2	6	28	9422	0	0	0
5.612	0	0	562	3	7	28	9422	0	0	0
5.613	0	0	562	4	14	28	9422	0	0	0
5.614	0	0	562	5	4	28	9422	0	0	0
5.615	0	0	562	6	24	28	9422	0	0	0
5.616	0	0	562	7	19	28	9422	0	0	0
5.617	0	0	562	8	22	28	9422	0	0	0
5.618	0	0	562	9	17	28	9422	0	0	0
5.619	0	0	562	10	21	28	9422	0	0	0
5.62	0	0	563	1	13	28	9422	0	0	0
5.621	0	0	563	2	29	28	9422	0	0	0
5.622	0	0	563	3	28	28	9422	0	0	0
5.623	0	0	563	4	23	28	9422	0	0	0
5.624	0	0	563	5	16	28	9422	0	0	0
5.625	0	0	563	6	9	28	9422	0	0	0
5.626	0	0	563	7	15	28	9422	0	0	0
5.627	0	0	563	8	20	28	9422	0	0	0
5.628	0	0	563	9	2	28	9422	0	0	0
5.629	0	0	563	10	3	28	9422	0	0	0
5.63	0	0	564	1	27	28	9422	0	0	0
5.631	0	0	564	2	5	28	9422	0	0	0
5.632	0	0	564	3	11	28	9422	0	0	0
5.633	0	0	564	4	6	28	9422	0	0	0
5.634	0	0	564	5	7	28	9422	0	0	0
5.635	0	0	564	6	14	28	9422	0	0	0
5.636	0	0	564	7	4	28	9422	0	0	0
5.637	0	0	564	8	8	28	9422	0	0	0
5.638	0	0	564	9	3	28	9422	0	0	0
5.639	0	0	564	10	24	28	9422	0	0	0
5.64	0	0	565	1	19	28	9422	0	0	0
5.641	0	0	565	2	22	28	9422	0	0	0
5.642	0	0	565	3	17	28	9422	0	0	0
5.643	0	0	565	4	21	28	9422	0	0	0
5.644	0	0	565	5	13	28	9422	0	0	0
5.645	0	0	565	6	29	28	9422	0	0	0
5.646	0	0	565	7	18	28	9422	0	0	0
5.647	0	0	565	8	26	28	9422	0	0	0
5.648	0	0	565	9	15	28	9422	0	0	0
5.649	0	0	565	10	10	28	9422	0	0	0
5.65	0	0	566	1	1	28	9422	0	0	0
5.651	0	0	566	2	16	28	9422	0	0	0
5.652	0	0	566	3	23	28	9422	0	0	0
5.653	0	0	566	4	30	28	9422	0	0	0
5.654	0	0	566	5	2	28	9422	0	0	0
5.655	0	0	566	6	8	28	9422	0	0	0
5.656	0	0	566	7	5	28	9422	0	0	0
5.657	0	0	566	8	28	28	9422	0	0	0
5.658	0	0	566	9	11	28	9422	0	0	0
5.659	0	0	566	10	6	28	9422	0	0	0
5.66	0	0	567	1	30	28	9422	0	0	0
5.661	0	0	567	2	10	28	9422	0	0	0
5.662	0	0	567	3	27	28	9422	0	0	0
5.663	0	0	567	4	7	28	9422	0	0	0
5.664	0	0	567	5	14	28	9422	0	0	0
5.665	0	0	567	6	3	28	9422	0	0	0
5.666	0	0	567	7	4	28	9422	0	0	0
5.667	0	0	567	8	24	28	9422	0	0	0
5.668	0	0	567	9	2	28	9422	0	0	0
5.669	0	0	567	10	18	28	9422	0	0	0
5.67	0	0	568	1	15	28	9422	0	0	0
5.671	0	0	568	2	25	28	9422	0	0	0
5.672	0	0	568	3	19	28	9422	0	0	0
5.673	0	0	568	4	22	28	9422	0	0	0
5.674	0	0	568	5	27	28	9422	0	0	0
5.675	0	0	568	6	17	28	9422	0	0	0
5.676	0	0	568	7	21	28	9422	0	0	0
5.677	0	0	568	8	13	28	9422	0	0	0
5.678	0	0	568	9	8	28	9422	0	0	0
5.679	0	0	568	10	29	28	9422	0	0	0
5.68	0	0	569	1	5	28	9422	0	0	0
5.681	0	0	569	2	28	28	9422	0	0	0
5.682	0	0	569	3	11	28	9422	0	0	0
5.683	0	0	569	4	30	28	9422	0	0	0
5.684	0	0	569	5	1	28	9422	0	0	0
5.685	0	0	569	6	6	28	9422	0	0	0
5.686	0	0	569	7	14	28	9422	0	0	0
5.687	0	0	569	8	3	28	9422	0	0	0
5.688	0	0	569	9	24	28	9422	0	0	0
5.689	0	0	569	10	2	28	9422	0	0	0
5.69	0	0	570	1	19	28	9422	0	0	0
5.691	0	0	570	2	22	28	9422	0	0	0
5.692	0	0	570	3	17	28	9422	0	0	0
5.693	0	0	570	4	12	28	9422	0	0	0
5.694	0	0	570	5	25	28	9422	0	0	0
5.695	0	0	570	6	20	28	9422	0	0	0
5.696	0	0	570	7	16	28	9422	0	0	0
5.697	0	0	570	8	23	28	9422	0	0	0
5.698	0	0	570	9	15	28	9422	0	0	0
5.699	0	0	570	10	7	28	9422	0	0	0
5.7	0	0	571	1	21	28	9422	0	0	0
5.701	0	0	571	2	13	28	9422	0	0	0
5.702	0	0	571	3	8	28	9422	0	0	0
5.703	0	0	571	4	29	28	9422	0	0	0
5.704	0	0	571	5	5	28	9422	0	0	0
5.705	0	0	571	6	28	28	9422	0	0	0
5.706	0	0	571	7	10	28	9422	0	0	0
5.707	0	0	571	8	30	28	9422	0	0	0
5.708	0	0	571	9	11	28	9422	0	0	0
5.709	0	0	571	10	6	28	9422	0	0	0
5.71	0	0	572	1	14	28	9422	0	0	0
5.711	0	0	572	2	3	28	9422	0	0	0
5.712	0	0	572	3	7	28	9422	0	0	0
5.713	0	0	572	4	24	28	9422	0	0	0
5.714	0	0	572	5	2	28	9422	0	0	0
5.715	0	0	572	6	18	28	9422	0	0	0
5.716	0	0	572	7	26	28	9422	0	0	0
5.717	0	0	572	8	12	28	9422	0	0	0
5.718	0	0	572	9	25	28	9422	0	0	0
5.719	0	0	572	10	20	28	9422	0	0	0
5.72	0	0	573	1	1	28	9422	0	0	0
5.721	0	0	573	2	16	28	9422	0	0	0
